paper_id,pmid,pmcid,doi,title,normalized_source_type,normalized_path,fulltext_decision,fulltext_rationale,mechanistic_relevance,objective_relevance,topic_centrality,review_confidence
pmid-30181254,30181254,PMC6123441,10.1128/mBio.01669-18,Direct and Indirect Effects on Viral Translation and RNA Replication Are Required for AUF1 Restriction of Enterovirus Infections in Human Cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6123441.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-30125328,30125328,PMC6117100,10.1371/journal.ppat.1007269,SIVcol Nef counteracts SERINC5 by promoting its proteasomal degradation but does not efficiently enhance HIV-1 replication in human CD4+ T cells and lymphoid tissue.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6117100.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-30122350,30122350,PMC6128760,10.1016/j.cell.2018.07.031,Cell-Penetrating Peptide Mediates Intracellular Membrane Passage of Human Papillomavirus L2 Protein to Trigger Retrograde Trafficking.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6128760.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-30053425,30053425,PMC6091687,10.1016/j.cell.2018.07.004,HIV-1 Nefs Are Cargo-Sensitive AP-1 Trimerization Switches in Tetherin Downregulation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6091687.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-30023438,30023438,PMC6047365,10.1016/j.bbrep.2018.05.007,Multiple antiviral activities of the antimalarial and anti-hepatitis C drug candidates N-89 and N-251.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6047365.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-30016363,30016363,PMC6049953,10.1371/journal.ppat.1007166,Inhibition of Japanese encephalitis virus infection by the host zinc-finger antiviral protein.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6049953.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-29986386,29986386,PMC6070805,10.3390/v10070359,FUS Negatively Regulates Kaposi's Sarcoma-Associated Herpesvirus Gene Expression.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6070805.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-29975762,29975762,PMC6033427,10.1371/journal.pone.0200032,Plasmodium sporozoites can invade hepatocytic cells independently of the Ephrin receptor A2.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6033427.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-29941968,29941968,PMC6018426,10.1038/s41467-018-04872-8,Crystal structure of the catalytic domain of HIV-1 restriction factor APOBEC3G in complex with ssDNA.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6018426.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-29799843,29799843,PMC5969750,10.1371/journal.pone.0196676,Systematic detection of positive selection in the human-pathogen interactome and lasting effects on infectious disease susceptibility.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5969750.json,drop,"Full text does not center a primary virus with host interaction, host factor, pathway, AP-MS, proteomics, or mechanism evidence.",low,low,incidental,high
pmid-29795228,29795228,PMC5966509,10.1038/s41598-018-26318-3,Identification of small molecule compounds targeting the interaction of HIV-1 Vif and human APOBEC3G by virtual screening and biological evaluation.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5966509.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-29773792,29773792,PMC5958057,10.1038/s41467-018-04379-2,MxB is an interferon-induced restriction factor of human herpesviruses.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5958057.json,drop,"Full text is dominated by clinical, biomarker, drug-screen, protocol, or computational-prioritization content rather than host-pathogen mechanism evidence.",low,low,incidental,medium
pmid-29764952,29764952,PMC5954222,10.1128/mBio.00819-18,SAMHD1 Phosphorylation Coordinates the Anti-HIV-1 Response by Diverse Interferons and Tyrosine Kinase Inhibition.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5954222.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29743377,29743377,PMC6146692,10.1128/JVI.00499-18,Equine Myxovirus Resistance Protein 2 Restricts Lentiviral Replication by Blocking Nuclear Uptake of Capsid Protein.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC6146692.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-29712754,29712754,PMC5991512,10.1101/gr.230250.117,Arrayed CRISPR screen with image-based assay reliably uncovers host genes required for coxsackievirus infection.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5991512.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29641562,29641562,PMC5912784,10.1371/journal.pntd.0006405,Suppression of the pelo protein by Wolbachia and its effect on dengue virus in Aedes aegypti.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5912784.json,keep,Full text links a primary virus to a host factor or host pathway mechanism.,high,high,central,medium
pmid-29554922,29554922,PMC5859395,10.1186/s12977-018-0409-2,A CRISPR screen for factors regulating SAMHD1 degradation identifies IFITMs as potent inhibitors of lentiviral particle delivery.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5859395.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-29538454,29538454,PMC5882150,10.1371/journal.ppat.1006916,"Infection with hepatitis C virus depends on TACSTD2, a regulator of claudin-1 and occludin highly downregulated in hepatocellular carcinoma.",pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5882150.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29499066,29499066,PMC5851652,10.1371/journal.ppat.1006937,The interferon-stimulated gene product oligoadenylate synthetase-like protein enhances replication of Kaposi's sarcoma-associated herpesvirus (KSHV) and interacts with the KSHV ORF20 protein.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5851652.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29346774,29346774,PMC5792083,10.1016/j.celrep.2017.12.085,Mannose Receptor 1 Restricts HIV Particle Release from Infected Macrophages.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5792083.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29191651,29191651,PMC5738261,10.1016/j.jmb.2017.11.007,Molecular Interactions of a DNA Modifying Enzyme APOBEC3F Catalytic Domain with a Single-Stranded DNA.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5738261.json,keep,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",medium,medium,supporting,medium
pmid-29359168,29359168,PMC5735641,10.1155/2017/1548905,SERINC as a Restriction Factor to Inhibit Viral Infectivity and the Interaction with HIV.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5735641.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29354102,29354102,PMC5758585,10.3389/fmicb.2017.02595,Ultrastructural Localization and Molecular Associations of HCV Capsid Protein in Jurkat T Cells.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5758585.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29208937,29208937,PMC5717263,10.1038/s41598-017-16793-5,Elucidating the in vivo interactome of HIV-1 RNA by hybridization capture and mass spectrometry.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5717263.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
pmid-29045829,29045829,PMC5656745,10.1016/j.celrep.2017.09.068,Escaping Host Factor PI4KB Inhibition: Enterovirus Genomic RNA Replication in the Absence of Replication Organelles.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5656745.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-29040738,29040738,PMC5716087,10.1093/nar/gkx931,NF90-NF45 is a selective RNA chaperone that rearranges viral and cellular riboswitches: biochemical analysis of a virus host factor activity.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5716087.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-29040325,29040325,PMC5667893,10.1371/journal.ppat.1006686,TRIM5α SPRY/coiled-coil interactions optimize avid retroviral capsid recognition.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5667893.json,keep,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",medium,medium,supporting,low
pmid-29021215,29021215,PMC5666080,10.1098/rsob.170115,Dual role of the chromatin-binding factor PHF13 in the pre- and post-integration phases of HIV-1 replication.,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5666080.json,keep,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",high,high,central,high
