paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-30867315,30867315,Kinetics of Early Innate Immune Activation during HIV-1 Infection of Humanized Mice.,direct,interaction_cofactor,direct_target,central,"ls, no curative therapies are currently available (2). The narrow species tropism of HIV-1 limits natural infection to humans, mainly due to incompatibility of host factors and the presence of restriction factors in nonhuman cells (3, 4). Even though surrogate model systems are available (e.g., simian immunodeficiency virus [SIV] [SIVmac]), these do not recapitulate all the complex host-pathogen interactions evolved by HIV-1, mo",INTRODUCTION,none,medium
pmid-30808702,30808702,HIV-1 Escape from Small-Molecule Antagonism of Vif.,direct,ptm_degradation,direct_target,central,"nto newly formed virions inhibits reverse transcription through a deamination-independent mechanism (13, 14). To counteract APOBEC3 inhibition, Vif recruits an E3 ubiquitin ligase complex to APOBEC3 proteins to promote their polyubiquitination and subsequent proteasomal degradation (15, 16). Because of the absolute dependence on Vif for viral replication in the host, Vif remains an attractive and yet elusive antiviral target. Small mol",INTRODUCTION,none,medium
pmid-30759391,30759391,MARCH8 Ubiquitinates the Hepatitis C Virus Nonstructural 2 Protein and Mediates Viral Envelopment.,direct,ptm_degradation,direct_target,central,"roduction suggests that assembly of viral particles begins on or near the surface of lipid droplets (Bartenschlager et al., 2011), followed by budding into the endoplasmic reticulum (ER; where the envelope glycoproteins are retained) and release of enveloped, infectious virions via the secretory pathway (Coller et al., 2012; Jones and McLauchlan, 2010; Roingeard et al., 2008). This process requires coordination of all 10 HCV proteins, al",INTRODUCTION,none,high
pmid-30755512,30755512,ACBD3 Is an Essential Pan-enterovirus Host Factor That Mediates the Interaction between Viral 3A Protein and Cellular Protein PI4KB.,background,localization_retention,incidental,incidental,"induce reorganization of host cellular membranes (2–4) into so-called replication organelles (ROs). ROs are enriched with viral replication factors and coopted host factors, and serve several important purposes in virus replication (5), including facilitating genome replication. Among picornaviruses, enteroviruses and kobuviruses exploit a similar mechanism for RO formation. The host factor phosphatidylinositol 4-kinase type III",INTRODUCTION,tighten_query,medium
pmid-30682371,30682371,"Regulation of HIV-1 Gag-Pol Expression by Shiftless, an Inhibitor of Programmed -1 Ribosomal Frameshifting.",direct,localization_retention,direct_target,central,"Viral infection induces the production of type I interferons, which subsequently upregulate the expression of interferon-stimulated genes (ISGs). Multiple ISGs have been reported to inhibit the replication of HIV-1 at different steps of the viral life cycle by a variety of mechanisms (Schneider et al., 2014). HIV-1 uses the programmed −1 ribosomal frameshifting (−1PRF) mechanis",INTRODUCTION,none,high
pmid-30521835,30521835,A potent prolyl tRNA synthetase inhibitor antagonizes Chikungunya and Dengue viruses.,direct,ptm_degradation,direct_target,central,"al., 2014 ; Lee et al., 2017 ), although many direct virus targeting compounds have been investigated ( Boldescu et al., 2017 ; Powers, 2018 ). Due to a potent innate immune response and sterilizing immunity, the acute phase of CHIKV and DENV infection is relatively short compared to the duration of chronic infection by other viruses, such as HIV or hepatitis C virus, so the risk of developing escape mutants to a given antiviral",body,none,medium
pmid-29523836,29523836,Type III interferon-induced CBFβ inhibits HBV replication by hijacking HBx.,background,ptm_degradation,incidental,incidental,"s a 17-kDa protein that consists of an N-terminal negative regulatory domain and C-terminal transactivation or coactivation domain.5 HBx interacts with several cellular proteins and may mediate its role in virus replication through these interactions. Damage-specific DNA-binding protein 1 (DDB1) is the best-characterized HBx-binding partner,6 and the interaction of HBx and DDB1 is essential for HBV replication. Several reports have s",Introduction,tighten_query,medium
pmid-30550790,30550790,Comparative Flavivirus-Host Protein Interaction Mapping Reveals Mechanisms of Dengue and Zika Virus Pathogenesis.,direct,ptm_degradation,direct_target,central,"iscovered, but it is well established that NS2B together with NS3 forms the viral protease, NS3 alone serves as the double stranded RNA helicase, NS4A remodels endoplasmic reticulum (ER) membranes to create replication sites, and NS5 is an RNA methyltransferase and RNA-dependent RNA polymerase (Fernandez-Garcia et al., 2009). Viruses must also hijack a considerable number of host factors to rewire cellular pathways and carry out process",Introduction,none,high
pmid-30550789,30550789,Protein Interaction Mapping Identifies RBBP6 as a Negative Regulator of Ebola Virus Replication.,direct,ptm_degradation,direct_target,central,"t al., 2004; Le Guenno et al., 1999; Towner et al., 2006; Towner et al., 2008). The EBOV genome is approximately 19 kilobases in length and encodes at least 9 translation products from 7 separate transcriptional units (Feldmann et al., 2015; Messaoudi et al., 2015). These genes encode the viral nucleoprotein (NP), viral protein of 35 kDa (VP35), VP40, a secreted glycoprotein (sGP), a type I transmembrane glycoprotein (GP), a s",INTRODUCTION,none,high
pmid-30528902,30528902,MicroRNA-124 Regulates Fatty Acid and Triglyceride Homeostasis.,background,localization_retention,incidental,incidental,"own have been elucidated, the regulatory mechanisms governing fatty acid oxidation are not fully understood. Under pathological conditions, hepatic fatty acid trafficking can be disrupted, resulting in increased fatty acid storage in the form of triglycerides (TGs). This manifests clinically as hepatic steatosis, as observed in hepatitis C virus (HCV) infection and fatty liver disease (Ress and Kaser, 2016). In the case of vir",Introduction,tighten_query,medium
pmid-30520725,30520725,A virus-packageable CRISPR screen identifies host factors mediating interferon inhibition of HIV.,direct,ptm_degradation,direct_target,central,"the new host (Etienne et al., 2015; Etienne et al., 2013; Kirmaier et al., 2010). Restriction factors that target primate lentiviruses include TRIM5alpha, MxB, Tetherin, SAMHD1, the APOBEC3 family of cytidine deaminases (Malim and Bieniasz, 2012) and more recently described factors such as SERINC3/5, Zinc Antiviral Protein (ZAP), GBP5, SLFN11, LGALS3BP (90K), the HUSH complex (Chougui et al., 2018; Krapp et al., 2016; Li et",Introduction,none,high
pmid-30401776,30401776,Splicing Factor 3B Subunit 1 Interacts with HIV Tat and Plays a Role in Viral Transcription and Reactivation from Latency.,direct,localization_retention,direct_target,central,"tion in response to the well-known LRAs. Our rationale was that a target that when modulated can block all known LRAs from reactivating HIV could be a critical host factor required for viral reactivation. Using this approach, we found that an inhibitor of splicing factor 3B subunit 1 (SF3B1), called sudemycin D6, is a potent inhibitor of HIV transcription and reactivation. SF3B1 is part of the U2 snRNP complex required for mRN",INTRODUCTION,none,medium
pmid-30316304,30316304,Host SAMHD1 protein restricts endogenous reverse transcription of HIV-1 in nondividing macrophages.,direct,interaction_cofactor,direct_target,central,"thesis [6]. A series of recent studies reported that a host dNTPase, sterile alpha motif (SAM) domain and histidine-aspartate (HD) domain containing protein 1 (SAMHD1), which hydrolyzes dNTPs to dNs and triphosphates, is responsible for the poor dNTP availability in macrophages, suggesting that SAMHD1 is a myeloid cell specific host restriction factor against HIV-1 [7, 8]. Unlike HIV-1, HIV-2 and some SIV strains replicat",Background,none,medium
pmid-30181254,30181254,Direct and Indirect Effects on Viral Translation and RNA Replication Are Required for AUF1 Restriction of Enterovirus Infections in Human Cells.,indirect,localization_retention,pathway_or_context,supporting,"The cytoplasmic life cycle of picornaviruses is dependent upon modification of many cellular processes and the repurposing of host proteins for the generation of progeny virions. As part of the alteration of the host cell landscape to promote virus replication, picornaviruses modify lipid metabolism and reorganize membrane architecture to form replication complexes, downregulate host cell transcr",INTRODUCTION,reviewer_calibration,low
pmid-30125328,30125328,SIVcol Nef counteracts SERINC5 by promoting its proteasomal degradation but does not efficiently enhance HIV-1 replication in human CD4+ T cells and lymphoid tissue.,direct,ptm_degradation,direct_target,central,"eraction of the antiviral factor SERINC5 [8–10], modulation of the actin skeleton [11,12] and T cell signaling and migration [13,14], as well as stimulation of NF-κB activity. The Nef proteins of HIV-2, which originated from several cross-species transmissions of SIVsmm found in sooty mangabeys, and most SIVs additionally down-modulate CD3 from the cell surface to suppress stimulation of virally infected CD4+ T cells and",Introduction,none,medium
pmid-30122350,30122350,Cell-Penetrating Peptide Mediates Intracellular Membrane Passage of Human Papillomavirus L2 Protein to Trigger Retrograde Trafficking.,indirect,localization_retention,pathway_or_context,supporting,"ponsible for 5% of human cancer, most notably cervical cancer (Schiffman et al., 2016). These non-enveloped viruses have evolved a unique mode of intracellular trafficking during entry, in which viral material is sequestered in membrane-bound retrograde transport vesicles until late during entry (Calton et al., 2017; Day et al., 2013; DiGiuseppe et al., 2014; DiGiuseppe et al., 2016; Lipovsky et al., 2013). This mechanism is th",INTRODUCTION,reviewer_calibration,medium
