paper_id,pmid,pmcid,doi,title,year,final_decision,final_rationale,selection_basis,fulltext_access_status,normalized_source_type,normalized_path,review_confidence
pmid-19535902,19535902,PMC2792590,10.4161/rna.6.4.8920,Sam68 functions in nuclear export and translation of HIV-1 RNA.,2009,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2792590.json,high
pmid-19461879,19461879,PMC2678251,10.1371/journal.ppat.1000443,Mutation of a single residue renders human tetherin resistant to HIV-1 Vpu-mediated depletion.,2009,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2678251.json,medium
pmid-19454010,19454010,PMC2702331,10.1186/1742-4690-6-47,In vitro nuclear interactome of the HIV-1 Tat protein.,2009,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2702331.json,high
pmid-19341465,19341465,PMC2679739,10.1186/1743-422X-6-39,Analysis of hemagglutinin-mediated entry tropism of H5N1 avian influenza.,2009,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2679739.json,low
pmid-19300495,19300495,PMC2652112,10.1371/journal.ppat.1000342,Reassessing the role of APOBEC3G in human immunodeficiency virus type 1 infection of quiescent CD4+ T-cells.,2009,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2652112.json,medium
pmid-19216784,19216784,PMC2657108,10.1186/1742-4690-6-16,"APOBEC3G induces a hypermutation gradient: purifying selection at multiple steps during HIV-1 replication results in levels of G-to-A mutations that are high in DNA, intermediate in cellular viral RNA, and low in virion RNA.",2009,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2657108.json,medium
pmid-19150103,19150103,PMC3124558,10.1016/j.virol.2008.11.051,Enhanced replication and pathogenesis of Moloney murine leukemia virus in mice defective in the murine APOBEC3 gene.,2009,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC3124558.json,low
pmid-19128510,19128510,PMC2629459,10.1186/1742-4690-6-1,MDM2 is a novel E3 ligase for HIV-1 Vif.,2009,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2629459.json,high
pmid-18974184,18974184,PMC2686573,10.1093/nar/gkn739,VirusMINT: a viral protein interaction database.,2009,selected_for_reading,"Full text contains useful host-pathogen assay or pathway evidence, but the primary-virus mechanism is less central than in direct papers.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2686573.json,medium
pmid-18854154,18854154,PMC2628946,10.1016/j.cell.2008.07.032,Global analysis of host-pathogen interactions that regulate early-stage HIV-1 replication.,2008,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2628946.json,high
pmid-18498651,18498651,PMC2409373,10.1186/1742-4690-5-41,The host protein Staufen1 interacts with the Pr55Gag zinc fingers and regulates HIV-1 assembly via its N-terminus.,2008,selected_for_reading,"Full text centers a primary virus and provides assay-supported host interaction, host factor, or pathway mechanism evidence.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2409373.json,high
pmid-18497858,18497858,PMC2374908,10.1371/journal.ppat.1000074,Proteasomal degradation of TRIM5alpha during retrovirus restriction.,2008,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2374908.json,low
pmid-17892575,17892575,PMC2064933,10.1186/1742-4690-4-68,Both TRIM5alpha and TRIMCyp have only weak antiviral activity in canine D17 cells.,2007,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2064933.json,low
pmid-17173480,17173480,PMC1698943,10.1371/journal.ppat.0020130,NFAT5 regulates HIV-1 in primary monocytes via a highly conserved long terminal repeat site.,2006,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC1698943.json,medium
pmid-17090598,17090598,PMC1693895,10.1093/nar/gkl843,Chromosomal integration of LTR-flanked DNA in yeast expressing HIV-1 integrase: down regulation by RAD51.,2006,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC1693895.json,medium
pmid-16945155,16945155,PMC1592304,10.1186/1742-4690-3-56,HIV-1 replication in cell lines harboring INI1/hSNF5 mutations.,2006,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC1592304.json,medium
pmid-16699599,16699599,PMC1458959,10.1371/journal.ppat.0020041,Human retroviral host restriction factors APOBEC3G and APOBEC3F localize to mRNA processing bodies.,2006,selected_for_reading,"Full text has plausible host pathway or host-factor mechanism context for a primary virus, but evidence is not strongly assay-centered.",fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC1458959.json,low
pmid-9024688,9024688,PMC2134302,10.1083/jcb.136.3.567,"A multistep, ATP-dependent pathway for assembly of human immunodeficiency virus capsids in a cell-free system.",1997,selected_for_reading,Full text links a primary virus to a host factor or host pathway mechanism.,fulltext_review,readable,pmc_xml,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC2134302.json,medium
pmid-42619998,42619998,PMC13484650,10.64898/2026.08.03.742570,SAMHD1 enhances HIV-1-induced glycolysis in monocytic cells through hexokinase 2 upregulation.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42580411,42580411,,10.1016/j.virs.2026.08.003,Enteroviruses antagonize the host restriction factor ABL2 via proteasomal degradation to facilitate viral replication.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42562331,42562331,,10.1016/j.bcp.2026.118321,The L-type calcium channel Ca(v)1.2 mediates influenza A virus infection by regulating viral internalization and endoplasmic reticulum homeostasis.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42525534,42525534,,10.1016/j.celrep.2026.117773,MITD1 restricts HIV-1 release by targeting ESCRT-III proteins.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42520937,42520937,,10.1016/j.jbc.2026.113369,FOXA2 potently represses NF-κB-dependent transcription from viral promoters in liver cells.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42403244,42403244,PMC13349425,10.1002/jmv.71043,JQKD82 Inhibits HIV Infection of Macrophages Through Blocking Viral Entry and Enhancing Antiviral ISG Responses.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42336219,42336219,,10.1016/j.antiviral.2026.106471,ITGA4 drives pathogenesis of flavivirus and inhibition of it protects mice against Japanese encephalitis virus infection.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42327289,42327289,PMC13278084,10.64898/2026.06.11.731520,Gene duplication and retrotransposition diversify the antiviral repertoire of macaque IFITM proteins.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42173436,42173436,,10.1016/j.jmb.2026.169875,Biophysical Characterization of Ebola VP35 Protein Binding to Host Mindbomb Protein 2.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42161262,42161262,,10.1016/j.chom.2026.04.018,A CRISPR activation screen identifies SPART as a pan-orthoflavivirus restriction factor.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-42152487,42152487,,10.1080/15548627.2026.2677196,USF2 restricts enterovirus replication and transmission by inhibiting autophagy and vesicle-mediated viral spread.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
pmid-41779781,41779781,PMC12974410,10.1073/pnas.2529289123,EIF4H and YBX1 are essential host factors for hepatitis E virus replication and pathogenesis.,2026,abstract_relevant_fulltext_unavailable,Independent reread finds plausible host-pathogen mechanism or comparative pathway evidence; keep for full-text import. Full text was not readable through PMC or PDF import at the time of review.,abstract_review_only,unavailable,missing,,medium
