paper_id,pmid,title,evidence_tier,evidence_type,directness,target_centrality,evidence_summary,supporting_text_locator,query_feedback_signal,review_confidence
pmid-33509905,33509905,Targeting BET Proteins BRD2 and BRD3 in Combination with PI3K-AKT Inhibition as a Therapeutic Strategy for Ovarian Clear Cell Carcinoma.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": Targeting BET proteins BRD2 and BRD3 in combination with PI3K-AKT inhibition as a therapeutic strategy for ovarian clear cell carcinoma Introduction The mortality rate of patients with ovarian cancer is the highest among major gynecologic malignancies ( 1 ). With the exception of PARP inhibitors, ovarian cancer patients are uniformly treated with platinum-bas",none,high
pmid-33503847,33503847,Efficacy of Providing the PI3K p110α Inhibitor BYL719 (Alpelisib) to Middle-Aged Mice in Their Diet.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""byl719"": Efficacy of Providing the PI3K p110α Inhibitor BYL719 (Alpelisib) to Middle-Aged Mice in Their Diet 1. Introduction Phosphoinositol-3-kinases (PI3Ks) are a family of enzymes that participate in the regulation of cellular glucose metabolism, proliferation and survival, through the generation of the lipid signaling molecule phosphoinositide-(3,4,",none,high
pmid-33471836,33471836,PI3k inhibitors (BKM120 and BYL719) as radiosensitizers for head and neck squamous cell carcinoma during radiotherapy.,direct,combination_sensitization,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""byl719"": PI3k inhibitors (BKM120 and BYL719) as radiosensitizers for head and neck squamous cell carcinoma during radiotherapy Introduction Head and neck squamous cell carcinoma (HNSCC) is the sixth most common type of cancer worldwide, remaining a public health concern with an estimated annual incidence of 500,000 new cases [ 1 ]. Ap",none,high
pmid-33414137,33414137,"Combining Neratinib with CDK4/6, mTOR, and MEK Inhibitors in Models of HER2-positive Cancer.",direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""cdk4/6"": Combining neratinib with CDK4/6, mTOR and MEK inhibitors in models of HER2-positive cancer INTRODUCTION Human epidermal growth factor receptor 2 (HER2/neu), also known as ERBB2, is a member of EGFR/ERBB family of four structurally related transmembrane HER receptors – HER1 (EGFR), HER2, HER3 and HER4 [ 1 ]. By autophosphor",none,high
pmid-33204026,33204026,Mutational profiles associated with resistance in patients with BRAFV600E mutant colorectal cancer treated with cetuximab and encorafenib +/- binimetinib or alpelisib.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mutation"": Mutational profiles associated with resistance in patients with BRAFV600E mutant colorectal cancer treated with cetuximab and encorafenib +/− binimetinib or alpelisib Background Colorectal cancer (CRC) is one of the leading causes of mortality in the world and was responsible for almost 900,000 dea",none,high
pmid-33190190,33190190,"Clinical Challenges in the Management of Hormone Receptor-Positive, Human Epidermal Growth Factor Receptor 2-Negative Metastatic Breast Cancer: A Literature Review.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": usal women with hormone receptor-positive (HR+), human epidermal growth factor receptor 2-negative (HER2−) metastatic breast cancer (MBC). In the first-line setting, fulvestrant alone or in combination with an aromatase inhibitor (AI) has been shown to be superior to an AI alone, whereas combinations of endocrine therapy (ET) plus a cyclin-dependent kinase (CDK)4/6 inhibitor has increasingly becom",none,high
pmid-33168657,33168657,"FDA Approval Summary: Alpelisib Plus Fulvestrant for Patients with HR-positive, HER2-negative, PIK3CA-mutated, Advanced or Metastatic Breast Cancer.",direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": FDA Approval Summary: Alpelisib plus fulvestrant for patients with HR-positive, HER2-negative, PIK3CA-mutated, advanced or metastatic breast cancer. Introduction In the United States (US), breast cancer is the most common cancer in women, with more than 270,000 new cases and 40,000 deaths annually ( 1 ). Breast cancer i",none,high
pmid-33575071,33575071,Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""alpelisib"": Alpelisib: A Novel Therapy for Patients With PIK3CA-Mutated Metastatic Breast Cancer Breast cancer is the most common cancer diagnosed in women in the United States. 1 in 8 women will develop invasive breast cancer in her lifetime. It is expected that in 2019, over 268,000 women will be diagnosed w",none,high
pmid-33376736,33376736,Which Is the Most Appropriate PI3K Inhibitor for Breast Cancer Patients with or without PIK3CA Status Mutant? A Systematic Review and Network Meta-Analysis.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pik3ca"": Which Is the Most Appropriate PI3K Inhibitor for Breast Cancer Patients with or without PIK3CA Status Mutant? A Systematic Review and Network Meta-Analysis 1. Introduction Breast cancer (BC) is the most common malignancy among women worldwide and is the second leading cause of tumor-related death [ 1 , 2 ]. Metastasis occurs in approximately 30% of women who are diagnosed with BC beca",none,high
pmid-33138866,33138866,"Phase 2 study of buparlisib (BKM120), a pan-class I PI3K inhibitor, in patients with metastatic triple-negative breast cancer.",direct,allosteric_or_mutant_selective,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""her2"": [ER]-negative, progesterone receptor [PgR]-negative, and human epidermal growth factor receptor 2 [HER2]-negative) accounts for approximately 12–17% of all breast cancers and is associated with poor outcomes, with an increase in the risk of recurrence compared to other breast cancer subtypes and more frequent spread to visceral organs and the central nervous system (CNS) [ 1 – 4 ]. Median surviva",none,high
pmid-33036331,33036331,CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""resistance"": CDK 4/6 Inhibition Overcomes Acquired and Inherent Resistance to PI3Kα Inhibition in Pre-Clinical Models of Head and Neck Squamous Cell Carcinoma 1. Introduction Head and neck squamous cell carcinoma (HNSCC) is the sixth most common malignancy worldwide, affecting ~600,000 patients per year [ 1 , 2 ]. The curative treatment modalities for most HNSC",none,high
pmid-32983983,32983983,Prevalence of Phosphatidylinositol-3-Kinase (PI3K) Pathway Alterations and Co-alteration of Other Molecular Markers in Breast Cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": lecular Markers in Breast Cancer Introduction Phosphatidylinositol-3-kinase/protein kinase B (PI3K/AKT) signaling pathway is dysregulated in various carcinomas including breast cancer, through several genomic abnormalities. Gain-of-function mutations of PI3K subunits including PIK3CA encoding the catalytic subunit p110α, PIK3CB encoding subunit p110β, and genes like PIK3R1 encoding regulatory sub",none,high
pmid-32953006,32953006,PI3K inhibitors: review and new strategies.,direct,allosteric_or_mutant_selective,direct_target,central,resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""akt"": 1 PIP 3 molecules recruit proteins bearing PIP 3 -binding pleckstrin homology (PH) domains such as Akt in the PI3K/Akt/mTOR signaling pathway to the plasma membrane. The PI3K pathway is among the most frequently activated in human cancers, impacting almost 50% of the malignancies. 2 Class IA isoforms PI3Kα, β and δ are particularly strongly associated with cancer. 3 Activating mutations in the PI",none,high
pmid-32899250,32899250,PI3K p110α Blockade Enhances Anti-Tumor Efficacy of Abemaciclib in Human Colorectal Cancer Cells.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""abemaciclib"": PI3K p110α Blockade Enhances Anti-Tumor Efficacy of Abemaciclib in Human Colorectal Cancer Cells 1. Introduction The overall survival (OS) of colorectal cancer (CRC) has improved with the introduction of anti-angiogenic and anti-epithelial growth factor receptor ( EGFR ) agents since the early 2000s. However, CRC survival in Korea has plateaued (aro",none,high
pmid-32864625,32864625,Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""pten"": Alterations in PTEN and ESR1 promote clinical resistance to alpelisib plus aromatase inhibitors INTRODUCTION Hormone receptor positive (HR+) breast cancer comprises roughly 75% of all cancers of the breast. Whilst many of these cancers can be cured through multi-modality therapy, there remain many deaths due to m",none,high
pmid-32795346,32795346,Targeting activated PI3K/mTOR signaling overcomes acquired resistance to CDK4/6-based therapies in preclinical models of hormone receptor-positive breast cancer.,direct,bypass_or_feedback_resistance,direct_target,central,adaptive RTK/ERBB/IGF or bypass feedback; resistance/progression signal; sensitizing or synergistic combination signal; biomarker/genomic alteration signal; named PI3K-alpha inhibitor context.,"full_text near ""mtor"": Targeting activated PI3K/mTOR signaling overcomes acquired resistance to CDK4/6-based therapies in preclinical models of hormone receptor-positive breast cancer Background Targeting CDK4/6 signaling in combination with endocrine therapies significantly improves progression-free survival (PFS) overall survival [ 1 ] in pati",none,high
